02-05-2021_18-53-54,bombus_terrestris,70.645,638,464,1276,812,empty,empty,empty,empty,empty,empty,empty,empty,empty
02-05-2021_18-53-55,bombus_terrestris,75.329,638,464,1276,870,empty,empty,empty,empty,empty,empty,empty,empty,empty
02-05-2021_18-53-57,bombus_terrestris,77.132,696,464,1276,870,empty,empty,empty,empty,empty,empty,empty,empty,empty
